request_id,department,task_type,corridor_name,line_type,longitude,latitude,defect_severity,backlog_age_days,required_duration_mins,timestamp
REQ-IR-2026-0506,SMMS,Signal Point Testing & Interlocking,Pune - Daund Line,UP Line,74.2259135,18.4960899,4,2,60,2026-09-04T00:48:12.790394
REQ-IR-2026-0507,TDMS,OHE Insulation & Cantilever Testing,Pune - Lonavala Line,Yard Siding,73.5750947,18.6732507,2,22,180,2026-08-15T04:10:12.790394
REQ-IR-2026-0508,SMMS,Axle Counter & Track Circuit Check,Pune - Daund Line,DOWN Line,74.3964121,18.4804743,1,21,90,2026-08-16T08:55:12.790394
REQ-IR-2026-0509,SMMS,Block Instrument Maintenance,Pune - Daund Line,DOWN Line,74.2574424,18.4931621,1,23,45,2026-08-13T19:53:12.790394
REQ-IR-2026-0510,SMMS,Axle Counter & Track Circuit Check,Pune - Miraj Line,UP Line,74.3091171,17.4982941,1,18,90,2026-08-19T16:33:12.790394
REQ-IR-2026-0511,TMS,USFD Rail Flaw Testing,Pune - Daund Line,Yard Siding,74.0364434,18.513741,1,17,120,2026-08-20T18:34:12.790394
REQ-IR-2026-0512,TMS,Rail Joint Welding Inspection,Pune - Miraj Line,Yard Siding,73.9866726,18.262404,1,15,90,2026-08-22T14:08:12.790394
REQ-IR-2026-0513,TDMS,OHE Insulation & Cantilever Testing,Pune - Lonavala Line,UP Line,73.6891811,18.6179829,4,3,180,2026-09-03T03:44:12.790394
REQ-IR-2026-0514,SMMS,Axle Counter & Track Circuit Check,Pune - Daund Line,UP Line,74.3549459,18.4840841,4,1,90,2026-09-05T14:45:12.790394
REQ-IR-2026-0515,SMMS,Block Instrument Maintenance,Pune - Lonavala Line,Yard Siding,73.5392927,18.690213,5,1,45,2026-09-05T02:16:12.790394
REQ-IR-2026-0516,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,UP Line,74.5496612,16.9275053,3,14,120,2026-08-23T12:45:12.790394
REQ-IR-2026-0517,TMS,Deep Screening & Tamping,Pune - Lonavala Line,UP Line,73.6615111,18.6312665,3,14,240,2026-08-23T04:11:12.790394
REQ-IR-2026-0518,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,Yard Siding,73.4826704,18.7175719,3,15,120,2026-08-22T09:37:12.790394
REQ-IR-2026-0519,TMS,USFD Rail Flaw Testing,Pune - Daund Line,DOWN Line,74.1140516,18.5066706,2,19,120,2026-08-18T17:17:12.790394
REQ-IR-2026-0520,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,UP Line,73.6008361,18.6607172,4,3,120,2026-09-03T04:41:12.790394
REQ-IR-2026-0521,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,Yard Siding,73.7507327,18.5883857,1,16,120,2026-08-21T17:13:12.790394
REQ-IR-2026-0522,TMS,Rail Joint Welding Inspection,Pune - Miraj Line,Yard Siding,74.4045521,17.2721685,4,7,90,2026-08-29T20:21:12.790394
REQ-IR-2026-0523,TDMS,Neutral Section Inspection,Pune - Miraj Line,Yard Siding,74.0326636,18.1540118,3,15,90,2026-08-22T06:12:12.790394
REQ-IR-2026-0524,TMS,Deep Screening & Tamping,Pune - Miraj Line,UP Line,73.8959208,18.4779565,1,21,240,2026-08-15T22:30:12.790394
REQ-IR-2026-0525,SMMS,Signal Point Testing & Interlocking,Pune - Daund Line,DOWN Line,74.3248206,18.4868235,2,17,60,2026-08-19T20:20:12.790394
REQ-IR-2026-0526,TMS,Deep Screening & Tamping,Pune - Miraj Line,Yard Siding,74.0585252,18.0924364,1,23,240,2026-08-14T10:30:12.790394
REQ-IR-2026-0527,TMS,USFD Rail Flaw Testing,Pune - Daund Line,Yard Siding,74.4093097,18.4789391,4,3,120,2026-09-02T22:37:12.790394
REQ-IR-2026-0528,SMMS,Block Instrument Maintenance,Pune - Lonavala Line,DOWN Line,73.6923999,18.6165863,2,16,45,2026-08-21T10:03:12.790394
REQ-IR-2026-0529,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,DOWN Line,73.898579,18.4718131,1,5,120,2026-08-31T19:53:12.790394
REQ-IR-2026-0530,TMS,Deep Screening & Tamping,Pune - Lonavala Line,DOWN Line,73.6149418,18.6538386,1,14,240,2026-08-23T16:51:12.790394
REQ-IR-2026-0531,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,DOWN Line,73.9162532,18.4296728,2,5,120,2026-08-31T21:49:12.790394
REQ-IR-2026-0532,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,Yard Siding,74.0830982,18.0342084,5,5,120,2026-08-31T23:49:12.790394
REQ-IR-2026-0533,TMS,Rail Joint Welding Inspection,Pune - Daund Line,UP Line,74.4817511,18.4725127,1,12,90,2026-08-25T16:51:12.790394
REQ-IR-2026-0534,SMMS,Axle Counter & Track Circuit Check,Pune - Daund Line,DOWN Line,73.9777667,18.519453,1,6,90,2026-08-31T13:09:12.790394
REQ-IR-2026-0535,SMMS,Block Instrument Maintenance,Pune - Daund Line,UP Line,74.1120026,18.5067015,1,22,45,2026-08-15T01:52:12.790394
REQ-IR-2026-0536,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,UP Line,74.139724,17.8995793,1,24,120,2026-08-12T22:51:12.790394
REQ-IR-2026-0537,SMMS,Axle Counter & Track Circuit Check,Pune - Lonavala Line,UP Line,73.7614247,18.5834735,4,4,90,2026-09-02T15:21:12.790394
REQ-IR-2026-0538,TMS,Deep Screening & Tamping,Pune - Miraj Line,Yard Siding,74.1660876,17.8376491,1,21,240,2026-08-16T03:12:12.790394
REQ-IR-2026-0539,TDMS,Neutral Section Inspection,Pune - Daund Line,Yard Siding,74.0726053,18.5104195,1,16,90,2026-08-21T13:17:12.790394
REQ-IR-2026-0540,TDMS,OHE Insulation & Cantilever Testing,Pune - Lonavala Line,UP Line,73.8203037,18.5550864,2,9,180,2026-08-28T13:56:12.790394
REQ-IR-2026-0541,TMS,Deep Screening & Tamping,Pune - Daund Line,UP Line,74.3515595,18.4843793,1,13,240,2026-08-24T18:58:12.790394
REQ-IR-2026-0542,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,Yard Siding,74.327709,17.4543398,2,24,120,2026-08-13T13:44:12.790394
REQ-IR-2026-0543,TMS,Deep Screening & Tamping,Pune - Daund Line,Yard Siding,74.3244686,18.4870372,2,22,240,2026-08-14T20:57:12.790394
REQ-IR-2026-0544,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,Yard Siding,73.8115928,18.558985,1,14,120,2026-08-23T15:14:12.790394
REQ-IR-2026-0545,SMMS,Axle Counter & Track Circuit Check,Pune - Miraj Line,Yard Siding,74.1373746,17.9052316,4,4,90,2026-09-02T01:32:12.790394
REQ-IR-2026-0546,TMS,Deep Screening & Tamping,Pune - Miraj Line,DOWN Line,74.0536776,18.1035573,4,7,240,2026-08-30T16:40:12.790394
REQ-IR-2026-0547,TMS,Rail Joint Welding Inspection,Pune - Miraj Line,DOWN Line,74.0537826,18.1037351,1,32,90,2026-08-05T00:31:12.790394
REQ-IR-2026-0548,TMS,Rail Joint Welding Inspection,Pune - Daund Line,Yard Siding,74.5290934,18.4678373,1,23,90,2026-08-13T23:21:12.790394
REQ-IR-2026-0549,TDMS,Neutral Section Inspection,Pune - Daund Line,UP Line,74.2128525,18.4972895,3,18,90,2026-08-18T21:04:12.790394
REQ-IR-2026-0550,TMS,Deep Screening & Tamping,Pune - Daund Line,Yard Siding,73.9790653,18.519054,3,26,240,2026-08-11T17:23:12.790394
REQ-IR-2026-0551,SMMS,Signal Point Testing & Interlocking,Pune - Lonavala Line,UP Line,73.5385573,18.6906849,1,22,60,2026-08-15T00:29:12.790394
REQ-IR-2026-0552,TDMS,OHE Insulation & Cantilever Testing,Pune - Lonavala Line,DOWN Line,73.553884,18.6832906,3,11,180,2026-08-26T08:15:12.790394
REQ-IR-2026-0553,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,UP Line,73.7082329,18.6089389,4,1,120,2026-09-04T23:19:12.790394
REQ-IR-2026-0554,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,UP Line,74.3681581,17.3583421,3,22,120,2026-08-15T03:40:12.790394
REQ-IR-2026-0555,TDMS,Neutral Section Inspection,Pune - Daund Line,UP Line,74.5497518,18.4662012,2,18,90,2026-08-18T21:19:12.790394
REQ-IR-2026-0556,TMS,Deep Screening & Tamping,Pune - Miraj Line,DOWN Line,74.3821177,17.3252385,1,16,240,2026-08-21T01:27:12.790394
REQ-IR-2026-0557,SMMS,Axle Counter & Track Circuit Check,Pune - Miraj Line,UP Line,74.102316,17.9884039,1,16,90,2026-08-21T09:05:12.790394
REQ-IR-2026-0558,TMS,Deep Screening & Tamping,Pune - Lonavala Line,Yard Siding,73.8685113,18.5315349,1,21,240,2026-08-16T03:22:12.790394
REQ-IR-2026-0559,TDMS,OHE Insulation & Cantilever Testing,Pune - Lonavala Line,UP Line,73.7596048,18.5843753,2,11,180,2026-08-26T06:54:12.790394
REQ-IR-2026-0560,TMS,Deep Screening & Tamping,Pune - Miraj Line,UP Line,74.4774558,17.098688,1,13,240,2026-08-24T14:20:12.790394
REQ-IR-2026-0561,SMMS,Axle Counter & Track Circuit Check,Pune - Lonavala Line,DOWN Line,73.5187496,18.7000084,5,1,90,2026-09-05T16:44:12.790394
REQ-IR-2026-0562,TMS,Deep Screening & Tamping,Pune - Lonavala Line,UP Line,73.4483385,18.7343672,3,28,240,2026-08-09T08:05:12.790394
REQ-IR-2026-0563,TDMS,Neutral Section Inspection,Pune - Daund Line,Yard Siding,74.2101305,18.4978257,2,16,90,2026-08-20T22:15:12.790394
REQ-IR-2026-0564,TDMS,Substation Transformer Testing,Pune - Lonavala Line,DOWN Line,73.5443375,18.6880959,1,13,120,2026-08-24T11:49:12.790394
REQ-IR-2026-0565,TMS,USFD Rail Flaw Testing,Pune - Daund Line,Yard Siding,74.5410533,18.4667558,3,25,120,2026-08-12T16:55:12.790394
REQ-IR-2026-0566,TMS,Rail Joint Welding Inspection,Pune - Daund Line,DOWN Line,74.2058822,18.4980744,2,11,90,2026-08-26T03:23:12.790394
REQ-IR-2026-0567,SMMS,Signal Point Testing & Interlocking,Pune - Miraj Line,DOWN Line,74.5109112,17.0193837,1,20,60,2026-08-17T10:14:12.790394
REQ-IR-2026-0568,SMMS,Signal Point Testing & Interlocking,Pune - Daund Line,DOWN Line,74.3144904,18.4879749,1,12,60,2026-08-25T08:58:12.790394
REQ-IR-2026-0569,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,DOWN Line,74.0549247,18.1004024,3,10,120,2026-08-27T13:31:12.790394
REQ-IR-2026-0570,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,DOWN Line,74.1068931,17.9778083,4,1,120,2026-09-05T07:49:12.790394
REQ-IR-2026-0571,SMMS,Axle Counter & Track Circuit Check,Pune - Miraj Line,UP Line,74.0744384,18.0544186,4,1,90,2026-09-05T01:37:12.790394
REQ-IR-2026-0572,TMS,Deep Screening & Tamping,Pune - Miraj Line,UP Line,74.4967805,17.0537869,3,22,240,2026-08-15T13:32:12.790394
REQ-IR-2026-0573,SMMS,Axle Counter & Track Circuit Check,Pune - Daund Line,Yard Siding,74.0388037,18.5137384,3,13,90,2026-08-24T11:15:12.790394
REQ-IR-2026-0574,SMMS,Block Instrument Maintenance,Pune - Daund Line,Yard Siding,73.8746777,18.5287927,1,25,45,2026-08-12T00:35:12.790394
REQ-IR-2026-0575,TMS,USFD Rail Flaw Testing,Pune - Daund Line,UP Line,73.94242,18.5224182,3,15,120,2026-08-22T05:35:12.790394
REQ-IR-2026-0576,SMMS,Signal Point Testing & Interlocking,Pune - Lonavala Line,UP Line,73.8530695,18.5391333,1,20,60,2026-08-16T19:58:12.790394
REQ-IR-2026-0577,TMS,USFD Rail Flaw Testing,Pune - Daund Line,UP Line,74.3652347,18.483395,1,19,120,2026-08-18T03:14:12.790394
REQ-IR-2026-0578,TDMS,Neutral Section Inspection,Pune - Lonavala Line,UP Line,73.5789305,18.6711532,4,7,90,2026-08-30T10:21:12.790394
REQ-IR-2026-0579,SMMS,Signal Point Testing & Interlocking,Pune - Lonavala Line,Yard Siding,73.7358698,18.5957178,1,21,60,2026-08-16T06:32:12.790394
REQ-IR-2026-0580,TMS,USFD Rail Flaw Testing,Pune - Daund Line,DOWN Line,74.4161583,18.4783495,1,21,120,2026-08-16T00:38:12.790394
REQ-IR-2026-0581,TMS,Deep Screening & Tamping,Pune - Daund Line,DOWN Line,74.3760288,18.4821141,2,23,240,2026-08-13T19:59:12.790394
REQ-IR-2026-0582,TMS,Deep Screening & Tamping,Pune - Lonavala Line,DOWN Line,73.754724,18.5865786,1,19,240,2026-08-18T10:52:12.790394
REQ-IR-2026-0583,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,Yard Siding,74.3270133,17.4562084,1,21,120,2026-08-16T05:52:12.790394
REQ-IR-2026-0584,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,DOWN Line,73.6374793,18.6429586,2,19,120,2026-08-18T07:49:12.790394
REQ-IR-2026-0585,SMMS,Axle Counter & Track Circuit Check,Pune - Lonavala Line,Yard Siding,73.8275189,18.5516854,3,24,90,2026-08-13T10:32:12.790394
REQ-IR-2026-0586,SMMS,Signal Point Testing & Interlocking,Pune - Lonavala Line,DOWN Line,73.4677346,18.7247824,4,3,60,2026-09-03T04:35:12.790394
REQ-IR-2026-0587,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,DOWN Line,73.7026879,18.6117118,4,6,120,2026-08-31T03:57:12.790394
REQ-IR-2026-0588,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,Yard Siding,74.55316,16.919276,1,19,120,2026-08-18T08:01:12.790394
REQ-IR-2026-0589,SMMS,Axle Counter & Track Circuit Check,Pune - Daund Line,UP Line,73.9415621,18.5225714,2,7,90,2026-08-30T19:26:12.790394
REQ-IR-2026-0590,TMS,Rail Joint Welding Inspection,Pune - Miraj Line,UP Line,74.1681997,17.8321504,3,5,90,2026-09-01T08:20:12.790394
REQ-IR-2026-0591,TMS,Rail Joint Welding Inspection,Pune - Daund Line,UP Line,74.4931863,18.4712349,2,19,90,2026-08-18T08:43:12.790394
REQ-IR-2026-0592,TMS,Deep Screening & Tamping,Pune - Miraj Line,DOWN Line,74.495676,17.0561389,2,14,240,2026-08-23T05:00:12.790394
REQ-IR-2026-0593,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,DOWN Line,74.1517307,17.8711112,2,16,120,2026-08-21T06:26:12.790394
REQ-IR-2026-0594,TMS,USFD Rail Flaw Testing,Pune - Daund Line,Yard Siding,73.9767204,18.5195152,2,20,120,2026-08-17T03:49:12.790394
REQ-IR-2026-0595,TMS,Deep Screening & Tamping,Pune - Miraj Line,Yard Siding,73.9543182,18.3397478,1,17,240,2026-08-19T22:38:12.790394
REQ-IR-2026-0596,SMMS,Axle Counter & Track Circuit Check,Pune - Daund Line,DOWN Line,74.3882003,18.4812352,2,28,90,2026-08-09T16:12:12.790394
REQ-IR-2026-0597,TMS,USFD Rail Flaw Testing,Pune - Daund Line,DOWN Line,74.506303,18.4699034,1,20,120,2026-08-17T11:01:12.790394
REQ-IR-2026-0598,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,UP Line,74.1351333,17.9108212,1,21,120,2026-08-16T06:32:12.790394
REQ-IR-2026-0599,SMMS,Signal Point Testing & Interlocking,Pune - Miraj Line,Yard Siding,73.9437889,18.3642978,1,16,60,2026-08-21T13:45:12.790394
REQ-IR-2026-0600,TMS,Deep Screening & Tamping,Pune - Lonavala Line,DOWN Line,73.534782,18.6925356,1,17,240,2026-08-20T12:32:12.790394
REQ-IR-2026-0601,TMS,Deep Screening & Tamping,Pune - Lonavala Line,UP Line,73.7521412,18.5876663,2,19,240,2026-08-18T18:41:12.790394
REQ-IR-2026-0602,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,UP Line,73.6144376,18.6542087,3,26,120,2026-08-10T21:39:12.790394
REQ-IR-2026-0603,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,UP Line,73.7740024,18.577299,3,18,120,2026-08-19T12:53:12.790394
REQ-IR-2026-0604,SMMS,Axle Counter & Track Circuit Check,Pune - Lonavala Line,Yard Siding,73.6910509,18.617129,1,25,90,2026-08-12T11:51:12.790394
REQ-IR-2026-0605,SMMS,Signal Point Testing & Interlocking,Pune - Daund Line,Yard Siding,73.9078387,18.5256871,3,11,60,2026-08-25T20:28:12.790394
REQ-IR-2026-0606,TDMS,Substation Transformer Testing,Pune - Lonavala Line,DOWN Line,73.6715232,18.626637,2,9,120,2026-08-28T11:05:12.790394
REQ-IR-2026-0607,TMS,USFD Rail Flaw Testing,Pune - Daund Line,Yard Siding,74.3091409,18.4883988,2,20,120,2026-08-17T05:48:12.790394
REQ-IR-2026-0608,SMMS,Signal Point Testing & Interlocking,Pune - Lonavala Line,UP Line,73.5129047,18.7030275,2,13,60,2026-08-23T19:57:12.790394
REQ-IR-2026-0609,TMS,Rail Joint Welding Inspection,Pune - Daund Line,Yard Siding,74.2785779,18.4913538,1,13,90,2026-08-24T19:04:12.790394
REQ-IR-2026-0610,TDMS,Substation Transformer Testing,Pune - Lonavala Line,Yard Siding,73.4211346,18.7471732,1,29,120,2026-08-08T07:25:12.790394
REQ-IR-2026-0611,TDMS,Neutral Section Inspection,Pune - Daund Line,UP Line,74.1695482,18.501591,1,15,90,2026-08-22T03:02:12.790394
REQ-IR-2026-0612,SMMS,Signal Point Testing & Interlocking,Pune - Miraj Line,DOWN Line,74.0961496,18.0027355,2,25,60,2026-08-12T10:41:12.790394
REQ-IR-2026-0613,SMMS,Signal Point Testing & Interlocking,Pune - Miraj Line,Yard Siding,73.9546191,18.3382343,4,1,60,2026-09-05T09:38:12.790394
REQ-IR-2026-0614,SMMS,Block Instrument Maintenance,Pune - Miraj Line,UP Line,74.4074677,17.265032,1,19,45,2026-08-18T05:29:12.790394
REQ-IR-2026-0615,TMS,Deep Screening & Tamping,Pune - Miraj Line,UP Line,74.2716134,17.5866608,2,20,240,2026-08-17T19:23:12.790394
REQ-IR-2026-0616,SMMS,Signal Point Testing & Interlocking,Pune - Lonavala Line,UP Line,73.4634548,18.726892,2,16,60,2026-08-21T06:44:12.790394
REQ-IR-2026-0617,SMMS,Signal Point Testing & Interlocking,Pune - Lonavala Line,Yard Siding,73.7137633,18.6061103,1,15,60,2026-08-22T13:15:12.790394
REQ-IR-2026-0618,TMS,Rail Joint Welding Inspection,Pune - Miraj Line,Yard Siding,74.1251471,17.9344614,2,22,90,2026-08-15T09:08:12.790394
REQ-IR-2026-0619,TDMS,Substation Transformer Testing,Pune - Lonavala Line,DOWN Line,73.501453,18.7085173,1,13,120,2026-08-24T06:53:12.790394
REQ-IR-2026-0620,TDMS,OHE Insulation & Cantilever Testing,Pune - Daund Line,Yard Siding,74.1725654,18.5011618,1,18,180,2026-08-19T04:22:12.790394
REQ-IR-2026-0621,TMS,Deep Screening & Tamping,Pune - Daund Line,Yard Siding,74.1087023,18.5071788,3,14,240,2026-08-23T03:57:12.790394
REQ-IR-2026-0622,TDMS,OHE Insulation & Cantilever Testing,Pune - Lonavala Line,UP Line,73.5366238,18.691363,1,14,180,2026-08-23T04:44:12.790394
REQ-IR-2026-0623,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,UP Line,73.6914199,18.61688,1,15,120,2026-08-22T07:37:12.790394
REQ-IR-2026-0624,TMS,Deep Screening & Tamping,Pune - Lonavala Line,DOWN Line,73.6335089,18.6450959,2,17,240,2026-08-20T06:44:12.790394
REQ-IR-2026-0625,TDMS,OHE Insulation & Cantilever Testing,Pune - Lonavala Line,Yard Siding,73.7767402,18.5759681,4,6,180,2026-08-31T04:26:12.790394
REQ-IR-2026-0626,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,Yard Siding,74.1434368,17.8913259,2,20,120,2026-08-16T21:01:12.790394
REQ-IR-2026-0627,TMS,USFD Rail Flaw Testing,Pune - Daund Line,Yard Siding,74.2910069,18.4902058,2,15,120,2026-08-21T20:29:12.790394
REQ-IR-2026-0628,TMS,Deep Screening & Tamping,Pune - Lonavala Line,Yard Siding,73.7154924,18.605417,1,15,240,2026-08-21T22:39:12.790394
REQ-IR-2026-0629,SMMS,Axle Counter & Track Circuit Check,Pune - Lonavala Line,Yard Siding,73.4881503,18.7149274,1,18,90,2026-08-18T20:49:12.790394
REQ-IR-2026-0630,TMS,Deep Screening & Tamping,Pune - Lonavala Line,UP Line,73.556868,18.6819854,1,9,240,2026-08-27T23:05:12.790394
REQ-IR-2026-0631,TMS,Deep Screening & Tamping,Pune - Lonavala Line,DOWN Line,73.7034605,18.6113497,1,14,240,2026-08-23T07:03:12.790394
REQ-IR-2026-0632,SMMS,Axle Counter & Track Circuit Check,Pune - Lonavala Line,Yard Siding,73.6095853,18.6564684,3,9,90,2026-08-28T13:15:12.790394
REQ-IR-2026-0633,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,Yard Siding,73.9271513,18.403834,2,16,120,2026-08-20T22:21:12.790394
REQ-IR-2026-0634,TMS,Rail Joint Welding Inspection,Pune - Daund Line,Yard Siding,74.2138645,18.4970981,3,24,90,2026-08-12T21:04:12.790394
REQ-IR-2026-0635,TMS,Deep Screening & Tamping,Pune - Daund Line,DOWN Line,74.4841186,18.4723138,2,10,240,2026-08-27T04:09:12.790394
REQ-IR-2026-0636,TDMS,Neutral Section Inspection,Pune - Miraj Line,Yard Siding,74.4763093,17.1013461,1,16,90,2026-08-21T14:37:12.790394
REQ-IR-2026-0637,TMS,Rail Joint Welding Inspection,Pune - Lonavala Line,DOWN Line,73.4389853,18.7387689,1,18,90,2026-08-18T21:27:12.790394
REQ-IR-2026-0638,TDMS,OHE Insulation & Cantilever Testing,Pune - Miraj Line,UP Line,74.1857953,17.7902989,5,2,180,2026-09-04T11:19:12.790394
REQ-IR-2026-0639,TMS,Deep Screening & Tamping,Pune - Miraj Line,DOWN Line,74.4122412,17.2535292,2,13,240,2026-08-24T08:27:12.790394
REQ-IR-2026-0640,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,Yard Siding,74.109963,17.9702311,4,5,120,2026-08-31T23:24:12.790394
REQ-IR-2026-0641,TDMS,Substation Transformer Testing,Pune - Lonavala Line,DOWN Line,73.5282234,18.6956582,2,13,120,2026-08-24T04:19:12.790394
REQ-IR-2026-0642,TMS,USFD Rail Flaw Testing,Pune - Daund Line,Yard Siding,73.9949149,18.5178447,2,20,120,2026-08-17T18:15:12.790394
REQ-IR-2026-0643,TMS,USFD Rail Flaw Testing,Pune - Daund Line,DOWN Line,73.9209482,18.5246082,5,1,120,2026-09-05T18:38:12.790394
REQ-IR-2026-0644,TMS,USFD Rail Flaw Testing,Pune - Daund Line,Yard Siding,74.3816645,18.4818895,1,18,120,2026-08-19T02:59:12.790394
REQ-IR-2026-0645,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,Yard Siding,73.4671439,18.7248923,1,17,120,2026-08-20T19:19:12.790394
REQ-IR-2026-0646,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,DOWN Line,74.527131,16.9815939,3,23,120,2026-08-14T06:09:12.790394
REQ-IR-2026-0647,SMMS,Signal Point Testing & Interlocking,Pune - Daund Line,Yard Siding,74.3460307,18.4849477,1,10,60,2026-08-27T18:52:12.790394
REQ-IR-2026-0648,SMMS,Signal Point Testing & Interlocking,Pune - Miraj Line,UP Line,74.2819498,17.5627761,2,20,60,2026-08-16T23:11:12.790394
REQ-IR-2026-0649,SMMS,Signal Point Testing & Interlocking,Pune - Daund Line,DOWN Line,74.5166915,18.4689297,1,19,60,2026-08-18T08:27:12.790394
REQ-IR-2026-0650,TMS,USFD Rail Flaw Testing,Pune - Daund Line,DOWN Line,74.1068957,18.5070479,1,22,120,2026-08-15T04:53:12.790394
REQ-IR-2026-0651,TMS,Deep Screening & Tamping,Pune - Miraj Line,Yard Siding,74.2794207,17.568277,1,10,240,2026-08-27T02:46:12.790394
REQ-IR-2026-0652,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,Yard Siding,73.5272275,18.6959826,2,16,120,2026-08-21T01:26:12.790394
REQ-IR-2026-0653,TDMS,Substation Transformer Testing,Pune - Lonavala Line,UP Line,73.650854,18.6366979,1,18,120,2026-08-19T01:38:12.790394
REQ-IR-2026-0654,TDMS,Substation Transformer Testing,Pune - Miraj Line,UP Line,74.1176811,17.9520786,4,4,120,2026-09-02T05:57:12.790394
REQ-IR-2026-0655,SMMS,Signal Point Testing & Interlocking,Pune - Miraj Line,DOWN Line,74.1245614,17.9356086,1,14,60,2026-08-23T07:18:12.790394
REQ-IR-2026-0656,TMS,Rail Joint Welding Inspection,Pune - Daund Line,DOWN Line,73.9504675,18.5217647,2,25,90,2026-08-12T18:02:12.790394
REQ-IR-2026-0657,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,UP Line,73.9888218,18.2577546,1,12,120,2026-08-25T19:20:12.790394
REQ-IR-2026-0658,TMS,Deep Screening & Tamping,Pune - Daund Line,DOWN Line,74.1005582,18.5078675,2,11,240,2026-08-25T22:07:12.790394
REQ-IR-2026-0659,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,DOWN Line,73.7483287,18.5897048,4,4,120,2026-09-02T11:09:12.790394
REQ-IR-2026-0660,TMS,Deep Screening & Tamping,Pune - Daund Line,UP Line,74.5382969,18.4671954,4,3,240,2026-09-03T15:44:12.790394
REQ-IR-2026-0661,TMS,Rail Joint Welding Inspection,Pune - Miraj Line,Yard Siding,73.9782223,18.2833004,2,17,90,2026-08-20T10:26:12.790394
REQ-IR-2026-0662,SMMS,Axle Counter & Track Circuit Check,Pune - Lonavala Line,DOWN Line,73.5445255,18.6877694,1,10,90,2026-08-26T23:42:12.790394
REQ-IR-2026-0663,TMS,USFD Rail Flaw Testing,Pune - Daund Line,UP Line,74.0013865,18.5171633,2,17,120,2026-08-20T01:41:12.790394
REQ-IR-2026-0664,SMMS,Axle Counter & Track Circuit Check,Pune - Miraj Line,Yard Siding,74.1540923,17.8658174,1,23,90,2026-08-13T21:50:12.790394
REQ-IR-2026-0665,TMS,USFD Rail Flaw Testing,Pune - Miraj Line,DOWN Line,74.0072022,18.2143656,3,22,120,2026-08-15T15:37:12.790394
REQ-IR-2026-0666,SMMS,Axle Counter & Track Circuit Check,Pune - Miraj Line,UP Line,74.1449277,17.8877988,1,14,90,2026-08-23T00:06:12.790394
REQ-IR-2026-0667,SMMS,Axle Counter & Track Circuit Check,Pune - Daund Line,UP Line,74.3021118,18.489077,3,17,90,2026-08-20T13:48:12.790394
REQ-IR-2026-0668,SMMS,Signal Point Testing & Interlocking,Pune - Miraj Line,Yard Siding,74.0391398,18.1385699,4,4,60,2026-09-01T20:34:12.790394
REQ-IR-2026-0669,SMMS,Signal Point Testing & Interlocking,Pune - Daund Line,DOWN Line,74.0447813,18.5131261,4,2,60,2026-09-04T01:14:12.790394
REQ-IR-2026-0670,TMS,Deep Screening & Tamping,Pune - Miraj Line,Yard Siding,74.2327373,17.6791972,2,16,240,2026-08-21T15:40:12.790394
REQ-IR-2026-0671,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,DOWN Line,73.7367869,18.595244,1,14,120,2026-08-23T13:03:12.790394
REQ-IR-2026-0672,TDMS,Neutral Section Inspection,Pune - Daund Line,DOWN Line,74.3132415,18.4881669,2,13,90,2026-08-23T22:02:12.790394
REQ-IR-2026-0673,TMS,USFD Rail Flaw Testing,Pune - Lonavala Line,Yard Siding,73.8236266,18.5534713,5,7,120,2026-08-30T18:53:12.790394
REQ-IR-2026-0674,SMMS,Axle Counter & Track Circuit Check,Pune - Lonavala Line,DOWN Line,73.5878319,18.6670809,1,15,90,2026-08-22T01:11:12.790394
